Time,Current,AcX,AcY,AcZ,GyX,GyY,GyZ,Freq
19:05:45.090,0.04,-11288,4812,-11212,195,-25,-93,90.90
19:05:45.102,0.02,-11352,4864,-11180,191,7,-51,99.99
19:05:45.110,0.03,-11256,4792,-11224,174,8,-98,90.90
19:05:45.122,0.02,-11360,4836,-11220,169,20,-79,99.99
19:05:45.131,0.01,-11376,4836,-11232,209,2,-56,99.99
19:05:45.143,0.02,-11384,4760,-11308,182,22,-79,99.99
19:05:45.151,0.03,-11348,4876,-11300,203,-15,-69,90.90
19:05:45.164,0.02,-11336,4836,-11172,206,2,-52,90.90
19:05:45.176,0.03,-11348,4808,-11264,186,29,-74,99.99
19:05:45.184,0.03,-11316,4816,-11232,217,29,-52,99.99
19:05:45.196,0.02,-11344,4824,-11280,183,23,-82,90.90
19:05:45.205,0.02,-11340,4764,-11248,186,-8,-61,99.99
19:05:45.217,0.03,-11376,4760,-11196,199,26,-49,99.99
19:05:45.225,0.03,-11308,4752,-11272,220,26,-61,90.90
19:05:45.237,0.04,-11344,4760,-11228,202,-24,-52,90.90
19:05:45.257,0.03,-11356,4824,-11148,193,23,-66,99.99
19:05:45.277,0.03,-11380,4804,-11212,201,23,-50,99.99
19:05:45.278,0.02,-11396,4808,-11268,186,22,-68,99.99
19:05:45.279,0.03,-11288,4792,-11240,204,12,-62,83.33
19:05:45.296,0.02,-11292,4792,-11292,202,26,-93,99.99
19:05:45.299,0.04,-11360,4768,-11260,177,-16,-44,99.99
19:05:45.311,0.03,-11368,4748,-11284,192,13,-44,99.99
19:05:45.319,0.03,-11292,4864,-11204,235,15,-70,90.90
19:05:45.331,0.03,-11352,4788,-11224,185,22,-68,99.99
19:05:45.340,0.03,-11340,4748,-11172,162,39,-78,90.90
19:05:45.352,0.04,-11328,4776,-11224,256,-11,-76,99.99
19:05:45.360,0.02,-11356,4776,-11172,177,-6,-66,90.90
19:05:45.372,0.04,-11352,4864,-11280,205,1,-35,99.99
19:05:45.384,0.02,-11276,4828,-11256,189,11,-94,99.99
19:05:45.393,0.03,-11276,4812,-11232,165,17,-58,99.99
19:05:45.405,0.03,-11300,4760,-11276,191,-4,-61,83.33
19:05:45.413,0.03,-11332,4780,-11256,165,12,-87,99.99
19:05:45.426,0.04,-11340,4768,-11216,170,25,-68,99.99
19:05:45.434,0.03,-11332,4844,-11276,200,14,-52,99.99
19:05:45.446,0.04,-11292,4820,-11248,178,11,-72,90.90
19:05:45.454,0.03,-11340,4848,-11284,219,7,-38,90.90
19:05:45.467,0.04,-11348,4808,-11304,148,11,-62,99.99
19:05:45.479,0.03,-11300,4812,-11280,194,29,-75,99.99
19:05:45.487,0.05,-11364,4764,-11244,175,21,-69,99.99
19:05:45.499,0.02,-11308,4796,-11324,173,7,-73,90.90
19:05:45.508,0.03,-11332,4820,-11384,223,11,-55,99.99
19:05:45.520,0.04,-11340,4856,-11276,201,63,-66,90.90
19:05:45.528,0.01,-11276,4856,-11176,141,-13,-57,99.99
19:05:45.540,0.04,-11372,4880,-11232,203,-8,-52,90.90
19:05:45.549,0.02,-11328,4792,-11336,141,31,-79,99.99
19:05:45.566,0.03,-11332,4832,-11264,194,0,-95,99.99
19:05:45.586,0.04,-11332,4784,-11212,204,35,-60,99.99
19:05:45.605,0.05,-11332,4792,-11196,193,42,-58,83.33
19:05:45.609,0.02,-11336,4764,-11260,177,20,-62,99.99
19:05:45.610,0.03,-11304,4840,-11128,186,-29,-72,99.99
19:05:45.614,0.03,-11364,4800,-11276,188,22,-101,99.99
19:05:45.629,0.04,-11340,4784,-11216,213,-28,-64,90.90
19:05:45.635,0.02,-11264,4800,-11248,177,7,-79,90.90
19:05:45.644,0.03,-11336,4828,-11232,195,-8,-45,99.99
19:05:45.655,0.03,-11376,4820,-11164,222,54,-71,99.99
19:05:45.663,0.03,-11376,4752,-11292,154,29,-59,90.90
19:05:45.676,0.02,-11344,4848,-11264,185,28,-71,99.99
19:05:45.687,0.03,-11280,4788,-11168,190,22,-76,99.99
19:05:45.696,0.03,-11292,4792,-11376,193,0,-39,90.90
19:05:45.708,0.04,-11348,4804,-11232,192,5,-50,90.90
19:05:45.717,0.04,-11352,4756,-11244,207,28,-79,99.99
19:05:45.729,0.03,-11384,4752,-11276,181,-3,-89,99.99
19:05:45.737,0.03,-11432,4800,-11196,179,12,-54,99.99
19:05:45.749,0.03,-11352,4828,-11248,172,60,-83,90.90
19:05:45.757,0.03,-11408,4824,-11204,226,-1,-73,99.99
19:05:45.770,0.03,-11324,4780,-11188,179,39,-45,90.90
19:05:45.778,0.03,-11340,4816,-11212,198,48,-80,99.99
19:05:45.790,0.04,-11312,4764,-11280,159,17,-66,90.90
19:05:45.802,0.03,-11344,4772,-11212,193,33,-80,99.99
19:05:45.811,0.02,-11356,4740,-11344,189,40,-16,99.99
19:05:45.823,0.02,-11324,4816,-11296,149,3,-83,99.99
19:05:45.831,0.03,-11332,4800,-11236,216,28,-25,83.33
19:05:45.844,0.02,-11352,4836,-11200,198,0,-77,99.99
19:05:45.852,0.01,-11296,4780,-11176,215,11,-68,99.99
19:05:45.864,0.02,-11384,4828,-11248,205,26,-54,99.99
19:05:45.872,0.03,-11332,4796,-11324,204,13,-45,90.90
19:05:45.884,0.02,-11328,4792,-11172,202,14,-54,99.99
19:05:45.893,0.03,-11336,4776,-11332,265,5,-50,90.90
19:05:45.905,0.03,-11320,4816,-11224,175,24,-76,99.99
19:05:45.917,0.03,-11288,4796,-11276,169,24,-40,90.90
19:05:45.925,0.03,-11348,4836,-11128,228,11,-77,99.99
19:05:45.938,0.02,-11276,4788,-11292,170,35,-69,99.99
19:05:45.946,0.02,-11352,4800,-11332,216,-10,-52,99.99
19:05:45.958,0.03,-11328,4776,-11240,231,35,-82,90.90
19:05:45.966,0.02,-11340,4828,-11300,173,5,-73,90.90
19:05:45.979,0.03,-11368,4784,-11208,208,4,-57,99.99
19:05:45.987,0.03,-11280,4852,-11240,200,43,-85,99.99
19:05:45.999,0.03,-11380,4812,-11144,195,-7,-86,99.99
19:05:46.011,0.02,-11368,4852,-11312,204,35,-57,90.90
19:05:46.020,0.02,-11348,4800,-11228,199,37,-37,90.90
19:05:46.032,0.03,-11356,4776,-11224,188,-48,-54,99.99
19:05:46.040,0.03,-11336,4804,-11164,196,42,-65,99.99
19:05:46.052,0.03,-11384,4740,-11352,205,29,-65,90.90
19:05:46.061,0.02,-11300,4864,-11184,186,4,-76,99.99
19:05:46.073,0.02,-11328,4856,-11220,203,34,-44,99.99
19:05:46.082,0.03,-11308,4736,-11304,239,28,-52,90.90
19:05:46.094,0.03,-11352,4820,-11248,208,0,-46,90.90
19:05:46.102,0.02,-11352,4844,-11172,201,-1,-55,99.99
19:05:46.114,0.02,-11356,4784,-11320,190,-18,-86,99.99
19:05:46.126,0.03,-11356,4828,-11248,159,18,-110,99.99
19:05:46.134,0.02,-11368,4792,-11184,205,23,-30,90.90
19:05:46.146,0.03,-11388,4864,-11296,167,9,-46,90.90
19:05:46.155,0.03,-11324,4804,-11296,191,29,-41,99.99
19:05:46.167,0.02,-11376,4816,-11220,196,31,-47,99.99
19:05:46.175,0.03,-11308,4812,-11308,188,12,-78,90.90
19:05:46.188,0.02,-11300,4788,-11236,202,6,-75,99.99
19:05:46.196,0.02,-11364,4852,-11224,198,13,-54,99.99
19:05:46.208,0.05,-11304,4720,-11408,194,6,-79,90.90
19:05:46.220,0.04,-11364,4816,-11184,207,-14,-38,90.90
19:05:46.229,0.02,-11380,4768,-11232,212,21,-64,99.99
19:05:46.241,0.04,-11296,4792,-11264,192,14,-56,99.99
19:05:46.249,0.02,-11324,4804,-11332,191,1,-76,99.99
19:05:46.261,0.03,-11356,4788,-11160,208,40,-82,90.90
19:05:46.270,0.04,-11304,4760,-11216,184,15,-63,90.90
19:05:46.282,0.02,-11344,4800,-11256,200,33,-48,99.99
19:05:46.290,0.03,-11320,4772,-11224,176,-12,-76,99.99
19:05:46.302,0.02,-11376,4804,-11300,194,16,-78,90.90
19:05:46.314,0.02,-11300,4852,-11228,195,21,-75,99.99
19:05:46.323,0.03,-11260,4848,-11212,188,11,-60,90.90
19:05:46.340,0.03,-11292,4788,-11216,179,18,-52,99.99
19:05:46.343,0.03,-11356,4780,-11300,212,11,-59,90.90
19:05:46.356,0.02,-11376,4772,-11260,166,29,-77,99.99
19:05:46.365,0.03,-11380,4844,-11204,224,30,-50,99.99
19:05:46.376,0.03,-11264,4772,-11156,180,13,-72,99.99
19:05:46.384,0.02,-11380,4840,-11236,208,-8,-50,90.90
19:05:46.397,0.02,-11284,4792,-11260,153,27,-64,90.90
19:05:46.405,0.03,-11352,4848,-11208,167,-18,-86,99.99
19:05:46.417,0.04,-11408,4804,-11336,231,11,-37,99.99
19:05:46.429,0.02,-11352,4816,-11304,163,43,-90,99.99
19:05:46.437,0.02,-11332,4860,-11204,152,1,-80,83.33
19:05:46.449,0.02,-11336,4836,-11244,189,12,-63,99.99
19:05:46.458,0.02,-11352,4828,-11312,219,-4,-59,99.99
19:05:46.470,0.01,-11332,4788,-11200,191,7,-43,99.99
19:05:46.479,0.03,-11440,4764,-11220,161,21,-33,90.90
19:05:46.491,0.03,-11372,4780,-11164,192,32,-63,99.99
19:05:46.499,0.02,-11400,4772,-11212,215,14,-98,99.99
19:05:46.511,0.02,-11288,4812,-11220,215,0,-45,90.90
19:05:46.523,0.02,-11332,4840,-11200,217,-25,-67,90.90
19:05:46.532,0.03,-11316,4804,-11284,201,21,-75,99.99
19:05:46.543,0.02,-11368,4804,-11192,194,-1,-83,99.99
19:05:46.552,0.03,-11352,4768,-11240,161,10,-82,99.99
19:05:46.575,0.02,-11344,4792,-11292,161,28,-78,90.90
19:05:46.610,0.03,-11340,4788,-11292,208,23,-29,90.90
19:05:46.612,0.03,-11388,4768,-11224,192,-16,-38,99.99
19:05:46.613,0.03,-11448,4784,-11192,172,-12,-60,99.99
19:05:46.614,0.03,-11232,4804,-11228,228,15,-80,90.90
19:05:46.614,0.03,-11372,4804,-11296,201,4,-42,99.99
19:05:46.626,0.03,-11368,4796,-11308,204,10,-105,90.90
19:05:46.638,0.03,-11372,4832,-11188,235,5,-86,99.99
19:05:46.647,0.04,-11380,4796,-11304,192,2,-64,90.90
19:05:46.659,0.03,-11372,4848,-11192,205,16,-53,99.99
19:05:46.667,0.03,-11348,4800,-11300,220,-11,-83,99.99
19:05:46.679,0.03,-11324,4824,-11116,152,23,-59,99.99
19:05:46.687,0.05,-11380,4848,-11200,167,-19,-52,83.33
19:05:46.700,0.03,-11380,4820,-11220,178,19,-92,99.99
19:05:46.708,0.03,-11324,4756,-11304,197,-22,-35,99.99
19:05:46.720,0.03,-11340,4848,-11248,211,15,-90,99.99
19:05:46.732,0.03,-11380,4816,-11284,201,36,-69,90.90
19:05:46.740,0.03,-11388,4772,-11288,193,26,-62,90.90
19:05:46.752,0.03,-11336,4856,-11248,200,22,-64,99.99
19:05:46.761,0.04,-11396,4804,-11264,204,3,-40,99.99
19:05:46.773,0.02,-11332,4836,-11352,164,2,-28,90.90
19:05:46.781,0.04,-11300,4788,-11196,178,24,-53,99.99
19:05:46.794,0.04,-11368,4812,-11232,170,-12,-51,99.99
19:05:46.802,0.03,-11312,4772,-11280,169,42,-72,90.90
19:05:46.814,0.03,-11348,4844,-11272,218,3,-91,90.90
19:05:46.826,0.03,-11320,4816,-11180,212,37,-78,99.99
19:05:46.835,0.03,-11364,4796,-11212,211,24,-47,99.99
19:05:46.847,0.01,-11336,4764,-11240,150,2,-53,99.99
19:05:46.855,0.03,-11360,4776,-11192,199,19,-63,99.99
19:05:46.867,0.01,-11376,4740,-11232,222,23,-46,90.90
19:05:46.876,0.02,-11412,4824,-11224,237,-22,-47,90.90
19:05:46.888,0.03,-11296,4788,-11208,190,27,-53,99.99
19:05:46.896,0.04,-11360,4836,-11272,200,-3,-47,99.99
19:05:46.909,0.03,-11264,4832,-11260,145,17,-74,90.90
19:05:46.917,0.03,-11360,4780,-11140,194,34,-48,99.99
19:05:46.929,0.00,-11372,4820,-11268,198,-16,-69,99.99
19:05:46.941,0.02,-11336,4820,-11292,171,13,-76,90.90
19:05:46.950,0.02,-11304,4788,-11300,268,38,-58,90.90
19:05:46.961,0.00,-11380,4800,-11260,201,16,-84,99.99
19:05:46.970,0.03,-11352,4780,-11196,193,13,-76,99.99
19:05:46.982,0.03,-11356,4856,-11268,206,12,-44,99.99
19:05:46.990,0.02,-11336,4800,-11216,186,46,-43,83.33
19:05:47.003,0.02,-11364,4760,-11256,194,-5,-84,99.99
19:05:47.011,0.02,-11320,4824,-11352,224,7,-57,99.99
19:05:47.023,0.02,-11312,4836,-11196,183,-11,-76,99.99
19:05:47.031,0.02,-11380,4820,-11132,229,23,-65,90.90
19:05:47.044,0.02,-11380,4820,-11204,200,44,-99,99.99
19:05:47.055,0.03,-11348,4736,-11216,136,-13,-70,99.99
19:05:47.064,0.01,-11376,4816,-11144,169,15,-56,90.90
19:05:47.076,0.01,-11360,4832,-11284,198,20,-61,90.90
19:05:47.085,0.02,-11360,4760,-11184,189,-33,-52,99.99
19:05:47.097,0.02,-11360,4820,-11212,176,5,-88,99.99
19:05:47.105,0.01,-11332,4788,-11216,157,-4,-65,99.99
19:05:47.118,0.04,-11360,4764,-11232,182,20,-79,90.90
19:05:47.126,0.02,-11300,4792,-11216,212,13,-80,90.90
19:05:47.138,0.02,-11292,4844,-11340,181,10,-59,99.99
19:05:47.150,0.02,-11380,4828,-11244,176,26,-99,99.99
19:05:47.159,0.02,-11396,4764,-11264,190,51,-67,90.90
19:05:47.170,0.01,-11248,4768,-11152,215,-31,-69,99.99
19:05:47.179,0.03,-11376,4880,-11376,194,15,-75,90.90
19:05:47.191,0.03,-11324,4836,-11284,185,13,-35,99.99
19:05:47.199,0.03,-11388,4820,-11196,212,-14,-51,90.90
19:05:47.212,0.02,-11376,4852,-11192,215,26,-50,99.99
19:05:47.220,0.03,-11304,4848,-11356,201,1,-75,99.99
19:05:47.232,0.04,-11348,4776,-11212,174,10,-82,99.99
19:05:47.244,0.02,-11340,4780,-11236,209,35,-64,83.33
19:05:47.252,0.02,-11384,4868,-11224,190,-2,-71,99.99
19:05:47.264,0.03,-11276,4816,-11160,172,5,-90,99.99
19:05:47.273,0.01,-11388,4800,-11228,189,53,-45,99.99
19:05:47.285,0.03,-11344,4804,-11168,198,-24,-97,99.99
19:05:47.293,0.02,-11356,4740,-11240,166,24,-73,90.90
19:05:47.306,0.02,-11360,4816,-11272,186,24,-93,90.90
19:05:47.314,0.02,-11368,4704,-11264,148,-18,-63,99.99
19:05:47.326,0.03,-11316,4832,-11456,201,23,-61,99.99
19:05:47.334,0.03,-11296,4772,-11300,217,6,-79,90.90
19:05:47.347,0.02,-11288,4820,-11276,170,-4,-76,99.99
19:05:47.358,0.03,-11372,4764,-11296,235,8,-75,99.99
19:05:47.367,0.02,-11336,4792,-11264,198,20,-33,90.90
19:05:47.379,0.04,-11316,4824,-11272,162,38,-82,90.90
19:05:47.397,0.02,-11376,4756,-11232,267,9,-62,99.99
19:05:47.413,0.03,-11408,4804,-11256,157,16,-87,99.99
19:05:47.418,0.02,-11364,4804,-11296,194,7,-72,99.99
19:05:47.421,0.01,-11384,4792,-11328,206,21,-55,90.90
19:05:47.429,0.01,-11384,4804,-11288,194,15,-78,90.90
19:05:47.442,0.02,-11352,4764,-11240,220,-7,-51,99.99
19:05:47.452,0.01,-11340,4784,-11160,191,11,-79,99.99
19:05:47.462,0.02,-11308,4836,-11276,183,-11,-70,90.90
19:05:47.473,0.01,-11400,4796,-11292,235,-11,-64,99.99
19:05:47.482,0.01,-11296,4772,-11320,172,-3,-61,99.99
19:05:47.494,0.02,-11340,4740,-11296,200,-11,-97,90.90
19:05:47.502,0.00,-11312,4744,-11268,181,8,-76,90.90
19:05:47.514,0.02,-11376,4812,-11252,195,5,-79,99.99
19:05:47.523,0.02,-11396,4848,-11212,223,-9,-61,99.99
19:05:47.535,0.02,-11364,4840,-11228,189,19,-83,99.99
19:05:47.543,0.01,-11344,4808,-11260,171,20,-62,90.90
19:05:47.556,0.00,-11420,4800,-11208,219,-4,-53,99.99
19:05:47.568,0.01,-11368,4836,-11352,197,21,-48,90.90
19:05:47.600,0.02,-11340,4856,-11292,195,-29,-57,99.99
19:05:47.605,0.00,-11296,4808,-11144,175,1,-61,90.90
19:05:47.619,0.01,-11384,4788,-11324,184,-1,-26,99.99
19:05:47.624,0.03,-11380,4776,-11400,191,-1,-64,99.99
19:05:47.626,0.00,-11336,4824,-11296,203,9,-80,99.99
19:05:47.630,0.02,-11380,4780,-11240,210,2,-46,90.90
19:05:47.639,0.00,-11432,4760,-11308,201,-4,-69,99.99
19:05:47.650,0.02,-11268,4784,-11328,214,14,-77,90.90
19:05:47.658,0.02,-11340,4812,-11324,219,30,-40,99.99
19:05:47.671,0.01,-11316,4808,-11180,198,8,-71,99.99
19:05:47.679,0.02,-11392,4824,-11288,230,13,-63,90.90
19:05:47.691,0.02,-11352,4764,-11196,226,-23,-68,99.99
19:05:47.703,0.02,-11308,4820,-11264,184,26,-59,99.99
19:05:47.711,0.01,-11392,4860,-11184,233,-31,-43,90.90
19:05:47.723,0.02,-11280,4796,-11252,189,7,-65,90.90
19:05:47.732,0.03,-11384,4748,-11244,193,11,-79,99.99
19:05:47.744,0.01,-11332,4784,-11200,216,-6,-61,99.99
19:05:47.752,0.02,-11312,4760,-11240,167,24,-69,99.99
19:05:47.765,0.01,-11300,4852,-11288,206,-6,-60,90.90
19:05:47.773,0.01,-11336,4764,-11280,190,25,-77,90.90
19:05:47.785,0.01,-11368,4828,-11248,195,0,-66,99.99
19:05:47.793,0.02,-11368,4824,-11220,205,-6,-50,99.99
19:05:47.805,0.02,-11388,4856,-11264,128,56,-51,90.90
19:05:47.817,0.03,-11356,4820,-11276,128,25,-53,99.99
19:05:47.826,0.01,-11472,4820,-11232,250,18,-56,99.99
19:05:47.838,0.01,-11384,4836,-11208,98,42,-78,90.90
19:05:47.846,0.02,-11352,4780,-11264,212,-26,-6,90.90
19:05:47.858,0.02,-11364,4824,-11188,168,13,-82,99.99
19:05:47.867,0.01,-11284,4808,-11232,188,27,-52,99.99
19:05:47.879,0.03,-11284,4744,-11224,178,-10,-74,99.99
19:05:47.887,0.01,-11332,4816,-11200,167,48,-64,90.90
19:05:47.900,0.02,-11300,4788,-11240,196,38,-76,90.90
19:05:47.912,0.02,-11452,4820,-11260,206,7,-56,99.99
19:05:47.926,0.01,-11272,4804,-11232,199,40,-69,99.99
19:05:47.932,0.02,-11320,4748,-11224,189,22,-52,90.90
19:05:47.941,0.03,-11284,4816,-11292,230,29,-57,99.99
19:05:47.953,0.02,-11368,4768,-11192,197,2,-113,99.99
19:05:47.961,0.01,-11396,4796,-11252,207,-7,-61,90.90
19:05:47.973,0.02,-11320,4860,-11180,155,24,-88,90.90
19:05:47.982,0.00,-11388,4812,-11160,168,25,-65,99.99
19:05:47.994,0.01,-11400,4788,-11288,214,24,-66,99.99
19:05:48.002,0.01,-11316,4788,-11276,175,55,-64,99.99
19:05:48.015,0.01,-11328,4748,-11256,198,11,-41,90.90
19:05:48.026,0.02,-11376,4824,-11236,152,21,-88,90.90
19:05:48.035,0.01,-11308,4856,-11404,205,6,-70,99.99
19:05:48.047,0.03,-11328,4804,-11188,213,38,-51,99.99
19:05:48.055,0.03,-11324,4892,-11184,185,17,-62,90.90
19:05:48.068,0.02,-11252,4824,-11220,225,26,-18,99.99
19:05:48.076,0.03,-11288,4876,-11196,184,34,-50,99.99
19:05:48.088,0.03,-11296,4768,-11268,189,4,-62,90.90
19:05:48.096,0.02,-11284,4808,-11208,218,-20,-49,90.90
19:05:48.108,0.02,-11248,4844,-11168,207,33,-98,99.99
19:05:48.120,0.03,-11336,4840,-11244,164,-7,-91,99.99
19:05:48.129,0.02,-11384,4760,-11112,195,-1,-68,99.99
19:05:48.141,0.03,-11352,4780,-11208,202,45,-57,99.99
19:05:48.150,0.02,-11388,4852,-11280,170,19,-68,83.33
19:05:48.162,0.02,-11316,4736,-11172,202,16,-45,99.99
19:05:48.170,0.02,-11308,4852,-11356,199,10,-56,99.99
19:05:48.182,0.02,-11380,4772,-11232,182,-29,-85,99.99
19:05:48.191,0.01,-11288,4868,-11236,186,15,-57,90.90
19:05:48.203,0.02,-11356,4728,-11276,190,9,-33,99.99
19:05:48.211,0.02,-11272,4800,-11268,150,16,-77,90.90
19:05:48.223,0.03,-11384,4828,-11236,174,12,-89,99.99
19:05:48.235,0.02,-11324,4832,-11228,205,-47,-43,90.90
19:05:48.244,0.02,-11344,4856,-11324,184,1,-84,99.99
19:05:48.256,0.02,-11284,4836,-11184,200,28,-58,99.99
19:05:48.264,0.02,-11324,4820,-11296,189,-1,-101,99.99
19:05:48.276,0.03,-11332,4824,-11196,173,22,-71,83.33
19:05:48.285,0.01,-11340,4764,-11296,221,21,-76,99.99
19:05:48.297,0.03,-11360,4776,-11060,203,29,-70,99.99
19:05:48.305,0.02,-11328,4796,-11252,165,24,-81,99.99
19:05:48.317,0.02,-11392,4732,-11300,201,-4,-71,90.90
19:05:48.329,0.02,-11280,4776,-11164,211,35,-88,99.99
19:05:48.338,0.02,-11404,4804,-11212,192,6,-55,90.90
19:05:48.350,0.02,-11392,4820,-11148,229,6,-56,99.99
19:05:48.359,0.02,-11352,4732,-11256,185,-13,-73,90.90
19:05:48.370,0.03,-11380,4808,-11224,177,-10,-57,99.99
19:05:48.379,0.01,-11328,4756,-11244,194,-26,-56,99.99
19:05:48.391,0.03,-11368,4812,-11320,181,6,-57,99.99
19:05:48.399,0.00,-11424,4828,-11356,173,-28,-81,83.33
19:05:48.412,0.02,-11276,4756,-11160,166,71,-66,99.99
19:05:48.420,0.01,-11356,4812,-11228,223,14,-74,99.99
19:05:48.432,0.01,-11344,4824,-11152,168,21,-71,99.99
19:05:48.444,0.02,-11264,4792,-11416,194,52,-97,90.90
19:05:48.453,0.03,-11320,4816,-11324,209,-15,-77,99.99
19:05:48.465,0.02,-11348,4812,-11152,191,5,-60,90.90
19:05:48.473,0.00,-11404,4808,-11228,198,31,-59,99.99
19:05:48.485,0.02,-11344,4832,-11196,231,-9,-92,90.90
19:05:48.494,0.02,-11396,4788,-11228,188,24,-82,99.99
19:05:48.506,0.01,-11344,4788,-11248,227,-1,-74,99.99
19:05:48.515,0.00,-11372,4808,-11288,168,19,-93,99.99
19:05:48.526,0.01,-11344,4856,-11196,176,29,-59,83.33
19:05:48.538,0.01,-11380,4816,-11276,213,22,-54,99.99
19:05:48.547,0.01,-11364,4808,-11152,195,16,-86,99.99
19:05:48.559,0.02,-11400,4864,-11128,167,-12,-82,99.99
19:05:48.568,0.01,-11328,4844,-11260,172,-10,-52,99.99
19:05:48.580,0.01,-11388,4724,-11244,200,23,-71,83.33
19:05:48.589,0.01,-11312,4832,-11308,213,-1,-50,99.99
19:05:48.601,0.01,-11316,4820,-11224,180,-3,-63,99.99
19:05:48.608,0.01,-11344,4820,-11292,189,2,-53,99.99
19:05:48.621,0.01,-11356,4852,-11232,197,17,-64,90.90
19:05:48.630,0.01,-11284,4796,-11284,181,15,-70,99.99
19:05:48.641,0.00,-11440,4836,-11284,201,-14,-54,99.99
19:05:48.653,0.01,-11284,4744,-11200,225,55,-56,90.90
19:05:48.661,0.00,-11328,4836,-11324,201,43,-100,90.90
19:05:48.673,0.00,-11332,4780,-11164,201,41,-85,99.99
19:05:48.682,0.02,-11396,4808,-11264,183,33,-64,99.99
19:05:48.694,0.01,-11312,4752,-11276,205,2,-77,99.99
19:05:48.702,0.01,-11376,4832,-11304,193,-19,-36,90.90
19:05:48.715,0.01,-11316,4780,-11208,174,50,-83,90.90
19:05:48.723,0.01,-11356,4816,-11208,170,0,-61,99.99
19:05:48.735,0.01,-11340,4764,-11240,233,-11,-78,99.99
19:05:48.747,0.01,-11292,4844,-11196,215,21,-24,90.90
19:05:48.756,0.00,-11364,4832,-11168,226,15,-62,99.99
19:05:48.767,0.00,-11308,4800,-11236,208,11,-55,99.99
19:05:48.776,0.01,-11308,4776,-11296,224,-2,-66,90.90
19:05:48.788,0.01,-11344,4788,-11324,183,19,-60,90.90
19:05:48.797,0.02,-11300,4884,-11288,200,48,-53,99.99
19:05:48.809,0.00,-11312,4736,-11392,182,32,-43,99.99
19:05:48.817,0.01,-11320,4740,-11176,153,-5,-81,99.99
19:05:48.829,0.00,-11316,4856,-11232,232,45,-75,90.90
19:05:48.838,0.01,-11308,4736,-11300,199,-8,-41,90.90
19:05:48.850,0.00,-11320,4828,-11268,183,34,-65,99.99
19:05:48.862,0.00,-11336,4752,-11300,164,33,-82,99.99
19:05:48.870,0.00,-11336,4776,-11260,211,9,-66,90.90
19:05:48.882,0.01,-11276,4768,-11356,201,56,-94,99.99
19:05:48.891,0.00,-11360,4840,-11152,188,-2,-61,99.99
19:05:48.903,0.00,-11300,4856,-11240,171,45,-91,99.99
19:05:48.911,0.01,-11372,4844,-11256,201,-26,-67,90.90
19:05:48.924,0.01,-11340,4808,-11140,234,-26,-60,90.90
19:05:48.932,0.00,-11364,4716,-11172,166,38,-67,99.99
19:05:48.945,0.02,-11328,4756,-11252,210,-8,-61,99.99
19:05:48.958,0.01,-11288,4780,-11220,170,0,-74,99.99
19:05:48.965,0.00,-11316,4736,-11264,189,5,-81,90.90
19:05:48.976,0.01,-11288,4752,-11240,205,29,-21,99.99
19:05:48.985,0.01,-11308,4872,-11212,190,26,-46,90.90
19:05:48.997,0.00,-11400,4812,-11284,207,17,-50,99.99
19:05:49.006,0.01,-11380,4800,-11272,182,-29,-43,90.90
19:05:49.018,0.00,-11284,4836,-11288,175,-13,-86,99.99
19:05:49.026,0.00,-11360,4852,-11228,210,-27,-21,99.99
19:05:49.038,0.00,-11308,4856,-11364,164,57,-61,99.99
19:05:49.047,0.00,-11320,4792,-11172,190,-4,-53,83.33
19:05:49.059,0.01,-11356,4752,-11252,203,-1,-64,99.99
19:05:49.069,0.01,-11288,4848,-11252,220,45,-76,99.99
19:05:49.080,0.00,-11400,4848,-11288,200,-6,-51,99.99
19:05:49.091,0.01,-11336,4824,-11208,173,-7,-88,90.90
19:05:49.100,0.00,-11332,4792,-11284,188,-5,-93,99.99
19:05:49.112,0.02,-11360,4812,-11196,206,-14,-63,99.99
19:05:49.120,0.00,-11296,4832,-11248,203,45,-69,90.90
19:05:49.132,0.01,-11340,4780,-11224,212,9,-40,90.90
19:05:49.141,0.00,-11288,4772,-11276,196,18,-57,99.99
19:05:49.153,0.02,-11372,4812,-11264,192,33,-52,99.99
19:05:49.161,-0.02,-11392,4816,-11244,203,15,-78,99.99
19:05:49.173,0.01,-11308,4820,-11260,155,-19,-63,90.90
19:05:49.182,0.01,-11284,4788,-11220,206,14,-69,99.99
19:05:49.194,0.01,-11320,4788,-11148,211,8,-76,90.90
19:05:49.206,0.02,-11332,4752,-11220,186,28,-78,99.99
19:05:49.214,0.00,-11344,4752,-11316,219,8,-34,90.90
19:05:49.226,0.02,-11396,4808,-11288,186,37,-64,99.99
19:05:49.235,0.01,-11236,4788,-11216,218,31,-85,99.99
19:05:49.247,0.00,-11364,4796,-11220,247,-32,-76,99.99
19:05:49.255,0.00,-11324,4772,-11284,193,53,-69,90.90
19:05:49.268,0.01,-11356,4792,-11240,185,14,-64,90.90
19:05:49.276,0.00,-11380,4808,-11220,170,-20,-58,99.99
19:05:49.288,0.01,-11332,4772,-11340,198,41,-94,99.99
19:05:49.296,0.01,-11252,4792,-11196,235,26,-76,90.90
19:05:49.309,0.02,-11348,4748,-11252,193,25,-55,99.99
19:05:49.320,0.00,-11364,4760,-11276,216,27,-81,90.90
19:05:49.329,0.03,-11312,4780,-11204,174,10,-51,99.99
